,instance_id,label_Act:::Thank you/Welcome,label_Act:::Commit/Agree,label_Act:::Request,label_Act:::Deliver/Informative,label_Act:::Other_merged,label_spam,label_Sender Expectation,root_id,message_id,cleaned_text,batch,split
set and use a one time connection for all the others.
My problem is that I cannot scroll back using a cursor... I'm wondering 
If I have to modify the jdbc driver or the back end or if there are 
other solutions, less time consuming...

 <closing>   <quotation>  <log_data> ",2,train
1461,2_777,0,0,0,0,0,1,1.0,,<cvsalan_k1039059612@cvsserver>,"cvs: pear /DB_DataObject DataObject.php 
  <tabular> <log_data> <tabular>   ",2,train
1462,2_778,0,0,1,0,0,0,1.0,,<aYc68Qu3yrhE70rb@example.com>,"[c-nsp] Six cos in the core 
 <salutation> Would like to know if there are any Service Providers who have implemented
Six cos queues in the core. Cisco seems to claim that for supporting Tele
Presence application it needs to be queued in a dedicated queue in the SP
core. Has any one done something on these lines for supporting Tele
Presence rooms?

 <closing>  ",2,test
1463,2_779,0,0,0,0,0,0,0.0,,<RG6XgiwwDVkJBKK3@example.com>,"Rip out unused x86 assembler code 
 It's just over a year since I switched the x86 assembler over to bfd for
all targets.  Time to rip out the unused code, I think.

	* config/tc-i386.h: Remove BFD_ASSEMBLER tests and all !BFD_ASSEMBLER
	code.
 <log_data>  <raw_code>  <raw_code>  <raw_code>  <raw_code>  -md_convert_frag (headers, sec, fragP)
-     object_headers *headers ATTRIBUTE_UNUSED;
  <raw_code>  <raw_code>  <log_data>   ",2,train
1464,2_780,0,0,0,1,0,0,0.0,<SITefxRenlHHoY/n@example.com>,<6MjXOT6zsm/S9kTz@example.com>,"Re: via82xx sound problems. 
  <quotation> His post indicates that the PCM devices for his card don't even exist. 
I'll wager it's not a permission problem ;-)

 <quotation> Let me say first that this was an almost perfect bug report. Take a gold 
star for the day.

Your user-space setup appears to be fine; however, the ALSA modules do not
seem to like your card. The only useful piece of information you missed
was the output from dmesg. No-one can see what's going wrong without that. 

For reference, here's what I have:

 <log_data> <raw_code> <log_data> <raw_code> <log_data> <raw_code> <log_data>    ",2,train
1465,2_781,0,0,1,1,0,0,1.0,<E1BCham-0000Fb-00@radiojoe>,<XUG2OnbZHNx9q9PV@example.com>,"Bug#243179: ITP: sysv-rc-conf -- Interface for managing runlevel symlinks. 
  <quotation> How about this?

 <tabular>  ""/etc/rc{runlevel}.d/"" symlinks.  The interface comes in two
 different flavors, one that simply allows turning services on or off
 and another that allows for more fine tuned management of the
 symlinks.  Unlike most runlevel config programs, you can edit startup
 scripts for any runlevel, not just your current one. 

 <tabular>",2,test
1466,2_782,0,0,0,1,0,0,0.0,<01ce01c6994e$9c059c30$6501a8c0@dbx1>,<001e01c69961$404c2f90$0500a8c0@sysk>,"[OT] 15 People Who Make America Great 
 ""With this issue, we launch our ""Giving Back Awards"" in recognition of
people who, through bravery or generosity, genius or passion, devote
themselves to helping others. From hundreds of nominations, these folks
were chosen for imaginative approaches to difficult problems. We hope
they remind you of someone-maybe yourself""

http://www.msnbc.msn.com/id/13530551/site/newsweek/



 <closing>  ",2,train
1467,2_783,0,1,0,1,0,0,0.0,<NXa5JxkcWkallMNe@example.com>,<QnaVHrdvJn8/eQQ+@example.com>,"Re: Will android-challenge mailing list open? 
 I've created a open public group for ADC2 discussions for everyone
interested:

http://groups.google.com/group/adc-2

Everyone welcome.

take care,
 <closing> http://linkedin.com/in/tellibitz
    - ""I am free of all prejudices. I hate every one equally.""

  <quotation>   ",2,test
1468,2_784,0,0,0,1,0,0,0.0,,<2/bWLrqODW3Lw91/@example.com>,"SF.net SVN: geeqie:[1352] trunk/ChangeLog 
 <tabular> <log_data> <tabular>   Move declarations at the beginning of blocks.


This was sent by the SourceForge.net collaborative development platform, the world's largest Open Source development site.

    ",2,test
1469,2_785,0,0,1,0,0,0,1.0,<zudYYGSz3QJkvW2B@example.com>,<rAEc8DkVBs4Pe475@example.com>,"Re: Recent Books about Changes in Higher Education 
 I know over the summer there was a discussion about the changes in
higher ed in the U.S. on this list.  There was specifically a discussion
about the anti-union sentiment in higher education and the increased
exploitation of graduate students and adjunct faculty as a cheaper labor
force.  I was wondering if anyone on this list could direct me to some
recent books and/or publications that discuss this particular issue.
I'm trying to start a dialogue about this issue at my institution and
would like some published support to draw on.

 <closing>  ",2,train
1470,2_786,0,0,1,0,0,0,1.0,<sxQE8/mDUvMcltDR@example.com>,<pPcELGj16PbnOOEA@example.com>,"Re: [PATCH] fix cpufreq_update_policy 
  <quotation> Because I doubt this works for whole structs. Or am I totally wrong (again)?

 <closing>  ",2,val
1471,2_787,0,0,0,0,0,1,1.0,,<000001c65eec$e4c44a80$0100007f@localhost>,"Hey bro, check out the huge sale these guys are offering 
 bottoms sick funeral before profit visited widows 
fatherless ready moletron invitation condolence constructive 
impressions 

 
  

  ",2,train
1472,2_788,0,0,0,1,0,0,0.0,<vhJJ6H1XG7C6q/sr@example.com>,<vionPHsVrs/buMIz@example.com>,"RE: How to Accept dodgy source address in smtp envelope 
  <quotation> No. The address is rejected directly in response to ""MAIL FROM"". The
message is never received and canonical never happens. There is no way to
do this with Postfix (or Sendmail 8.11 or MS Exchange 2000 or Lotus Notes
R5) as the receiving MTA.

Write a proxy if you must, or fix the application.

  ",2,test
1473,2_789,0,0,1,1,0,0,1.0,<UALvOIURv+fCB8wN@example.com>,<HQ+H8ueZcRSvk/Z/@example.com>,"Re: New Article on XProgramming.com 
 <quotation> [NB: solution1 = the longer, OO solution;
     solution2 = the procedural one.      ]

Yes, exactly. The fact that solution1 required 110 more LOC is surely
more a statement on the uselessness of LOC as a metric. It is mostly
scaffolding - actually, the two solutions are (nearly) the same.

 <log_data> - Clearly it is more scalable. JB's point about bowling's rules not
likely to change is well taken in this context, but  I am trying to
draw larger conclusions from the toy example (possibly foolish!)

- It is more 'expressive of intent'. Each method does one small thing.
This means that parts can be understood in isolation, unlike solution2
which requires reading the whole thing. In fact, if another metric
were used, 'LOC which must be read in order to understand the code',
possibly solution1 would win.

- It is more maintainable. The number '10' appears 4 times in the
second solution - how likely is a small change to accidentaly break
the algorithm?

All of this is because solution1 is better factored. It respects the
'Once' part of 'OnceAndOnlyOnce' - unlike solution2, where there are
concepts present in the solution but not expressed directly in the code.


Therefore I prefer solution1.

So I'm curious: where does my reasoning diverge from yours?


 <closing> PS: ""Would we? [Replace Conditional with Polymorphism]"", you ask. Not
sure that I would either. But if solution2 is to
be preferred, then would you, having reached solution1, refactor
towards simplicity by invoking 'Replace Polymorphism with
Conditional'? Or is it simply that the code doesn't smell bad enough
either way to invite refactoring?


 ",2,val
1474,2_790,0,0,0,1,0,0,0.0,<BqcHzGTtvJJ3NNT3@example.com>,<33FpgPODtVgxCw8m@example.com>,"Re: Crypt::SSLeay 
 Figured it out.  It was a bug in Crypt::SSLeay ... not sure how it ever
even worked.  I'm sending them the following patch:

  <raw_code>  Geeze.  Crypt:SSLeay's make test actually passes now, it's amazing.  ;)

 <closing>",2,train
1475,2_791,0,0,1,1,0,0,1.0,<o+lDZi9w2Xsa1tP7@example.com>,<uENHoeJV/G3bOf2l@example.com>,"Re: spa941 
 Yea, finally figured that out.

 

Call pickup doesn't seem to be working, nor does call retrieve from park
orbit.

 

There's also still a problem with the templates that hasn't been
addressed...

 

See: http://track.sipfoundry.org/browse/XCF-2415

 

I can't seem to control the number of calls per line on the phones
through the template nor can I specify number of line appearances.

 

I was able to address the MWI problem by going into the EXT1 setting on
each phone and setting Voice Mail Server to be fclaQTEPgDOTqaS7@example.com but if I
tried setting the MOH settings in there the phone would not register
properly.

 

 

 

  One thing I had to change on the SPA941's from the default values was:

Admin Login> Advanced> Provisioning Tab

Profile Rule: /spa$MA.cfg

Given that the TFTP address that points to the sipx server is provided
via DHCP options they should pick up the config.

 <closing>  <quotation> Do they have an option to have it auto check for firmware when logging
in?
If so set it to get the firmware and config from the server via either
tftp or http.

  ",2,train
1476,2_792,0,0,0,1,0,0,0.0,<AqQxgO7gwRBLexoX@example.com>,<AqQxgO7gwRBLexoX@example.com>,"[PATCH] Fix typos in variable names. 
 * tests/semantics.at (test for AC_CHECK_LIB): s/at_m/ac_m/.

 <tabular> <log_data> When I was reading the test to see why a test for AC_CHECK_LIB was skipped, I
stumbled on this (which looks like a typo).

 <log_data>  <log_data>  <raw_code> <log_data>  ",2,train
1477,2_793,0,0,0,1,0,0,0.0,,<YWD4CwIIHhz0BFPr@example.com>,"CVS: Zope3/src/zope/app/browser/component -
	interfacewidget.py:1.32 
 Update of /cvs-repository/Zope3/src/zope/app/browser/component
 <log_data> <tabular> <log_data> ",2,train
1478,2_795,0,0,1,0,0,0,1.0,<nRbxSDbf+nJOjniZ@example.com>,<xpzR42zr0WkuuP1w@example.com>,"Re: How To Make Bigloo Dynamically Load Modules on OS X 
 Oops---spoke too soon.  If I send sigint (C-c) to the program while
it's running, it sometimes gets stuck in the function GC_lock and I
have to kill the bigloo process.  I don't know if it does this without
using dynamic-load or not---maybe someone else can try it on their
system.

 <closing>  <quotation>",2,train
1479,2_796,0,0,0,0,1,0,0.0,<V6I1TtxGLzfNfcR0@example.com>,<ZNhY021mb/WM/z01@example.com>,"Re: Hacker IP and Script 
 I would remove bad scripts like *Nuke.
Their code just sucks and has really lots of bugs.

  ",2,train
1480,2_797,0,0,1,1,0,0,1.0,,<cN1t9u7g9REJuqee@example.com>,"[repo] Snapshot vs. release (or ""vaild"" repo in pom file) 
 <salutation> I have some *strange* download behaivor, when being behind a firewall and using
*corperate* repos (mirror of ibiblio for instance)

There is a released JAR (called shale-test version 1.03).
That has a dependency to a *pom*, called shale-master-1.pom.

That depends on ""apache-2.pom"".

So far so good.

The *released* shale-master.pom file has this as distr. management
(see above)

When runing the build, I get this:

Downloading: http://people.apache.org/maven-snapshot-repository/org/apache/apache/2/apache-2.pom
 <log_data> to me it looks like that shale-master-1 is *only* looking at the
snapshot-reop for ""apache-2.pom""

But one of our *main* m2_repos has that file
(and it is downloadable)

 <log_data> Is that a bug?
Or how can I enforce, that the shale-master-1 is looking into other
repos for the apache-2.pom

 <closing> <log_data>  <raw_code> <log_data> <raw_code>   further stuff:
 <tabular> ",2,train
1481,2_799,0,0,0,1,0,1,0.0,,<LydrcT7pE2TVidbG@example.com>,"svn commit: r469303 - in /ant/core/trunk: WHATSNEW
 src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java 
 <tabular>  <tabular>  <tabular> ",2,val
1482,2_800,0,0,1,0,0,0,1.0,<l/v/Q7tPerWa/p/S@example.com>,<niLjCJfJn+2RLvWM@example.com>,"Re: Alternative binary distribution for Mercury on Windows 
 <salutation> Would you mind posting the innoSetup scripts you used to create the  
installer?

 <closing>  <quotation> ",2,train
1483,2_801,0,0,0,1,0,0,0.0,<c0UWbzDc692Gf3AN@example.com>,<c1pFq/d1qvVC2Qm2@example.com>,"Re: howto get scm revision information into a assembly 
 <salutation> for such cases we developer our own plugin called svninfo, that stores
SVN revision and tag name for every jar we develop. We also developed
simple API for reading it for every jar in classpath that has this
information.

This plugin doesn't use generic SCM plugin.

If there is interest we can publish it.


Anyway we use filtering this way:
        <build>
                <!-- there are variables we want to use -->
 <raw_code> <log_data> <raw_code> <closing>  <quotation>   <log_data>    ",2,test
1484,2_803,0,0,0,1,0,0,0.0,<bfbNPV4i9AIUdqLL@example.com>,<1037973362.6870.34.camel@cronos>,"Re: building gnumeric in garnome 
  <quotation> It should be aclocal instead slocal.

 <quotation> It doesn't say aclocal, it's say slocal.  It's a typo.

  ",2,val
1485,2_804,0,0,0,1,0,0,0.0,<sQs0yh8PKM9MJs6o@example.com>,<YqVPOXJCODFywiMQ@example.com>,"Re: remove bluez-pin from default session in FC5 
  <quotation> Do a ""rpm -ql bluez-pin"" and list what files it contains.  It might
include the file it'll put into the menu system.  It should, unless this
package goes along with something else, and *that* one takes care of the
menu.  Otherwise, try ""ll /usr/share/applications/"".

    ",2,train
1486,2_805,0,0,0,1,1,0,1.0,<WgPNfyZpy0oAZQlQ@example.com>,<Xr4X/ZuI8MzkqjRU@example.com>,"Re: PEP 385: the eol-type issue 
  <quotation> Like Antoine mentioned: Using codecs.open() and .readline()
is about 20-30 times slower than open().

This is mainly due to the fact that the codec's .readline()
method is implemented in pure Python and does its own
buffering.

IMHO, it would be a lot better to add full Unicode support
for line breaks to the io layer. Given that the code for the
complicated handling of the CRLF combination is already there,
it's not difficult to add support for the remaing line break
characters.

The implementation could reuse the Bloom filter approach
used in unicodeobject.c to make this very fast.

BTW: I'm not sure why the io layer records the line endings
it has seen. This makes processing more complicated for no
apparent reason. In the few cases where you might need this
(I don't see any), you could just as well scan the lines
in a quick loop using Python.

   Professional Python Services directly from the Source  (#1, Aug 07 2009)
 <quotation>     ",2,train
1487,2_806,1,0,0,1,0,0,0.0,<ghPwMkTHJtW90dic@example.com>,<Wq3fSnhDwCf3k8Pp@example.com>,"Re: Acct-Status-Type attribute 
  <quotation> Thanks for your reply.  You were right about this.

 <quotation> I have put sections like this in my radiusd.conf file, but now - I am 
getting no data in the detail-combined file.  I have checked permissions 
on the file and it is owned by user radiusd and group radiusd.  Also, 
there are no related errors in my radius.log file.  Why would I not be 
getting any accounting data written to this file?  Seems like something 
is still mis-configured.

Below are my config sections related to this:

 <raw_code> <quotation> <raw_code>         detail-combined
  <raw_code> Also, I have run radiusd in debug mode and it loads the above module 
fine.  

 <closing>  ",2,train
1488,2_807,0,0,0,1,0,0,0.0,<FTJG7lA/cibN67lq@example.com>,<8NCuS0OQIgac1KIF@example.com>,"Re: System and TreePS 
  <quotation> System shows this:

init
 <quotation> <log_data> <quotation>  TreePS shows this:

 <log_data> <quotation>  <quotation>  <quotation>  <quotation>  <quotation>  <quotation> ",2,test
1489,2_808,0,0,1,1,0,0,0.0,<NAuYwV7XR7C0Wm/J@example.com>,<TqMfjvvg18tL+Abn@example.com>,"Re: EventListener fails to update PropertySelection in IE 
 Oh - that is easy to fix. Drop the ""prop"" binding and use ognl.  You won't
need that library anymore anyways..

  <quotation>   Open source based consulting work centered around
dojo/tapestry/tacos/hivemind. http://blog.opencomponentry.com",2,train
1490,2_809,0,0,1,0,0,0,1.0,<m2GNS8p13zFvTfnB@example.com>,<m2GNS8p13zFvTfnB@example.com>,"Re: PEP 308: A PEP Writer's Experience - PRO 
 <quotation> Tim>     print ((""x = "" + x.getDisplayString())   if x else ""None"")

Tim> and I didn't even know which way he *intended*.  Spelled with an if-
 <quotation> Or spelled with an extra pair of parentheses.

    ",2,train
1491,2_810,0,0,1,1,0,0,1.0,<GYxjtvSQLBsAliap@example.com>,<moUqbQlyIy5URhnm@example.com>,"Re: [patch/rfc] relocate kconfig ""package name"" to
 Kconfig/environment 
  <quotation> Doesn't need quotes?

 <quotation> Each arch/$ARCH/Kconfig can have (and most do) a ""mainmenu"" entry
  <quotation> ditto.

 <quotation> Why drop the ""version: ""?  I.e., must KERNELVERSION contain that
word if it is desired?


 <quotation> Ditto.

 <quotation> Ditto.

 <quotation> But here at least a 'v' is added... (inconsistent)

 <quotation> Insert $KERNELPACKAGE where ""kernel"" was.

 <quotation>    ",2,train
1492,2_811,0,0,0,1,0,0,0.0,<1227007909.7022.71.camel@caipora>,<1227013958.7022.104.camel@caipora>,"Re: ActiveRecord user 
 <salutation> I'm sorry. I'm very sorry! The problem was on me. And although I have exposed it to you, nobody seemed to catch it:

I was using a wrong key in the call to ActiveRecord::Base.establish_connection, as shown below:

ActiveRecord::Base.establish_connection(
 <log_data> )

The problem was with key ""user"". The correct would be ""username"". Now it works fine!

Sorry, again. The fault was on me.

Thank you all for the attention,

  <closing>  home page: www.angico.org
  Cooperação é muito melhor que competição!

    ",2,val
1493,2_812,0,0,1,0,0,0,1.0,<o4Tvwr4fWFU89sDi@example.com>,<jhr+jxtI94gJBIGR@example.com>,"Re: [PATCH] [VTD] Update vtd.txt 
 <salutation> Someone have the permission?
I could not update it, too.

 <closing>  <quotation>",2,test
1494,2_813,0,0,0,1,1,0,0.0,<KJQp9MTsjzuqkw22@example.com>,<2NVYnrAshPQW3ERs@example.com>,"Re: OT: Xen 
 <quotation> People seem to be thinking that Xen is only for sharing
a colo machine with somebody else. But it could just as
well be used for one organization to isolate each major
application to a single virtual server, i.e. email server,
general web server, wiki server, hot web app server,
Asterisk server, etc. This way, when one of the applications
justifies its own server, migration is somewhat simpler
because it is not entangled with other applications.

 <closing>",2,train
1495,2_814,1,0,0,0,0,0,0.0,<973ixTKoFJr7jLWC@example.com>,<nbCP9LfUHl9SSstC@example.com>,"Re: [1.4] ODT upload 
 <salutation> Thanks, my local copy was indeed broken.

 <closing>  <quotation>",2,val
1496,2_815,0,0,1,0,0,0,1.0,<LnQXNvS2IxQn2n8j@example.com>,<oqvWI1ftUXbTSbcr@example.com>,"Re: ldap bug report 
  <quotation> Yes... What version of php are you using?  And what encryption method?

   Why get even? Get odd!
  ",2,test
1497,2_816,0,0,1,0,0,0,1.0,<TPCSl+/ly4wRdTb/@example.com>,<CYADXsp6yFWuiDBg@example.com>,"Re: Bug#168788: ITP: openoffice.org-debian-files -- OpenOffice.org office uite (additional files by Debian) 
  <quotation> Why this stuff has to be packaged in a separate package?

I mean, packages are supposed to include man pages of binaries they
ship, readme files and so on ....

 <closing>   sure you realize that what you heard is not what I meant!"" -- G.Romney",2,train
1498,2_817,0,0,0,1,0,0,0.0,<000f01c4cc25$afe84e70$6800a8c0@ditt7huk3o9fm5>,<Sngp4NvspQV1x4dD@example.com>,"Re: The Thing - check in the files ? 
 At the very beginning I tried, but I failed, at the end I got used to
the ""lack of name"" and as I kept calling it ""the thing"" I actually got
to like that. I agree however that ""Thing"" is not a good name.

The various names i gave it while (re)writing it were:
ECTAF: ethereal call tracing and analysis facility
STTF: session and transaction tracking facility
TTT: The Tracing Thing
At the end I left it as thing.

 <closing>  <quotation>",2,train
1499,2_818,0,0,1,1,0,0,0.0,<YJgkaGXMTMQcyd0/@example.com>,<YJgkaGXMTMQcyd0/@example.com>,"RE: how to send checkbox value? 
 Stolen from an old project...
<script>
 <raw_code>  <raw_code>  <log_data> <quotation> <raw_code>  <quotation> Note that the value of the field represented visually by the checkbox should only have ""Y"" or ""N"" as values.

See if that helps....

saF

   Could you enlcose the sample....Thanks!

   Have a hidden field that is the actual name of your field, use some jsp code fo set the value of the checkbox at load time based on the value of the hidden field, and use JavaScript to set the hidden field when the checkbox is changed.

I have done this in non-Struts apps and expect to be using it very soon in a Struts app.

saF

   <quotation> You can send parameters on the URL of the link, no need to have a form.
Or you can have a form and use JavaScript to set a value and submit the
form when a link is clicked.

        ",2,train
1500,2_819,0,0,0,1,0,0,0.0,,<Am+9l8Dc6BYs4GIY@example.com>,"Test results for 5.2.5 [failed] 
  <log_data>   <log_data> <tabular>  <tabular> <log_data>   <log_data>   <log_data>  <log_data>  <log_data>  <log_data> <raw_code>  <raw_code>    <raw_code>   <log_data>  <log_data>     <log_data> <tabular>  <log_data> This is free software.  You may redistribute copies of it under the terms of
 <log_data> There is NO WARRANTY, to the extent permitted by law.

  <tabular> <log_data> Copyright (C) 2005  Free Software Foundation, Inc.
This is free software; see the source for copying conditions.  There is NO
warranty; not even for MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.

 <tabular> <log_data> Copyright (C) 2007  Free Software Foundation, Inc.
This is free software; see the source for copying conditions.  There is NO
warranty; not even for MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.

 <tabular> <log_data> <tabular> <log_data> Bison:
bison (GNU Bison) 2.3
Napisany przez Roberta Corbetta i Richarda Stallmana.

 <tabular> Niniejszy program jest wolnym oprogramowaniem; warunki kopiowania s opisane
w rdach. Autorzy nie daj ADNYCH gwarancji, w tym rwnie gwarancji
PRZYDATNOCI DO SPRZEDAY LUB DO KONKRETNYCH CELW.

 <tabular> <log_data> <tabular>  <log_data> <tabular> <log_data> <tabular> <log_data> This program makes use of the Zend Scripting Language Engine:
Zend Engine v2.2.0, Copyright (c) 1998-2007 Zend Technologies


  <log_data> <tabular> <log_data> <closing> <log_data> <tabular> <log_data> <tabular> <raw_code> <tabular> <log_data> <tabular> <log_data> filter

Input Validation and Filtering => enabled
 <tabular> <log_data> ftp

FTP support => enabled

 <log_data> GD Support => enabled
GD Version => bundled (2.0.34 compatible)
 <tabular> <log_data> <raw_code> <log_data> <raw_code> <log_data> json version => 1.2.1

 <closing> <log_data> <tabular> <raw_code> OpenSSL support => enabled
 <tabular> <log_data> PCRE (Perl Compatible Regular Expressions) Support => enabled
PCRE Library Version => 7.3 2007-08-28

 <log_data> PDO

 <tabular> <log_data> PDO Driver for SQLite 3.x => enabled
 <tabular> posix

 <tabular> Reflection

 <log_data> <tabular> session

 <log_data> SimpleXML

 <log_data> <tabular>  SPL

 <log_data> <tabular> <log_data> PECL Module version => 2.0-dev $Id: sqlite.c,v 1.166.2.13.2.9 2007/05/19 17:58:22 iliaa Exp $
SQLite Library => 2.8.17
 <tabular> <log_data> standard

Regex Library => Bundled library enabled
 <log_data> Tokenizer Support => enabled

xml

  <tabular> xmlreader

 <raw_code> <log_data> XMLWriter => enabled

  <tabular> Environment

 <raw_code> <log_data> <raw_code> <log_data> <raw_code> <log_data> <raw_code> <log_data> )

 <raw_code>  This program is free software; you can redistribute it and/or modify
it under the terms of the PHP License as published by the PHP Group
and included in the distribution in the file:  LICENSE

This program is distributed in the hope that it will be useful,
but WITHOUT ANY WARRANTY; without even the implied warranty of
MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.

   ",2,test
1501,2_820,0,0,1,0,1,0,1.0,<000101c53b2f$9b54e120$0201a8c0@lualele>,<kOl+VApp84Yd9Q/Y@example.com>,"Re: [uml-user] chroot 
  <quotation> I would add one small improvement.  Instead of mounting all of proc in
the chroot, you can bind only what you need (/proc/mm) with something
like this:

 <raw_code> <closing>  ",2,val
1502,2_822,0,0,1,1,0,0,1.0,,<hUs42Cx+VwWBuHYU@example.com>,"Pre-installed tag in the front page 
 Some time ago the tag ""Pre-installed"" was added to Debian's front
page.  It seems that no-one else than finnish team has translated this
tag.

But even when translated, I don't see translation on the front
page.  The tag is in english and I don't like that. :-)

I've committed minor change to mainpage.wml to add trailing slash to
tag but it doesn't seem to fix the problem.

Any ideas? Does the fact that ""pre-installed"" is only tag with hyphen
has anything to do with the problem?  In my home computer I've tried
to build that page myself and it works fine, but I'm using wml from
unstable...

  ",2,test
1503,2_823,0,0,1,0,0,0,1.0,<ve/GCIOrDriqVdKX@example.com>,<dthg2m$hjf$ebHqKOi0Fb+jhvv7@example.com>,"Re: Why Continuum? 
 So where Atlassian wants to take you today?

  <quotation> Yeah... But we already had that in CC.

 <quotation>",2,train
1504,2_824,0,0,0,1,0,0,0.0,<zEmHthf2D+0pwFfi@example.com>,<qW67KEv8bmJpqwNf@example.com>,"Re: Re: [interchange-cvs] interchange - docelic modified 5 files 
  <quotation> My question was not loaded in any way. And now that the announcement
has been made, I did think there's a timeframe behind.

 <quotation> What you call duplication, I call redundancy. And during the process
of creating a new set of documentation, I would have valued redundancy quite
high.

 <quotation> short formula about the ""for what purpose"". As it is now obviously too
late to reverse the decision, this may be a moment to explain what led
to it.

 <quotation> I haven't changed my opinion too much since last mail exchange here on
the list: There are the few Interchange developers who don't need the
documentation, and many others who need them to get going.


I wanted to understand the [perl] tag. Result :
DESCRIPTION

  This tag does not appear to be affected by, or affect, the rest of Interchange. 


I needed some background on [if] - Not even listed.


It's simply that I don't understand the priorities of Davor's
documentation project, as you call it.

 <quotation> No problem, Racke. And you point is well taken. Only that I don't have
a very high esteem on how this is done, so count on me for other areas.

 <closing>",2,train
1505,2_825,0,0,0,0,1,0,0.0,,<5Kr7s6bvbfzusPoJ@example.com>,"PAUSE upload - MKDoc-XML-0.3 
 This is a notification from PAUSE of a new upload.
  <log_data> <tabular> <log_data> <tabular> No action is required on your part
Request entered by: JHIVER (Jean-Michel Hiver)
Request entered on: Wed, 17 Sep 2003 14:45:33 GMT
 <tabular> <closing>    http://kobesearch.cpan.org/search?cpanid=JHIVER
http://kobesearch.cpan.org/search?dist=MKDoc-XML-0.3",2,train
1506,2_826,0,0,1,0,0,0,1.0,<000901c37f26$14f10350$0200a8c0@arwen>,<000901c37f26$14f10350$0200a8c0@arwen>,"strange lyrics behaviour 
 hi: sorry to bother again, but i am having some trouble with the lyrics. I just don't know what it can be happening.

when i add lyrics to the first staff, i have no problems. they get added correctly

when i want to add lyrics to some other staff, the lyrics are wrongly placed, and i have many lines of error telling

warning: lyrics found without any matching notehead

however, if i add the duration of the corresponding note to the lyrics, then they get correctly placed. 

the question is: why is that happening but with the first staff?

I attach the troublesome file, so you can see for yourself. 
just now, the bass voice has the durations, but if you put all the durations out, then those strange things happen

hope that someone can give me some insight here, since i believe it must be some wrong stuff in my file that is crashing everything (by that i mean, my mistake -- just i can not find where ;-P )

 <closing>  ",2,train
1507,2_827,0,0,1,0,0,0,1.0,<5.1.0.14.2.20050603203711.028e9140@localhost>,<Il9ZdzXFY7hteEn6@example.com>,"Re: [PHP-DEV] PHP 5.1 
  <quotation> Perl's goto has a number of features that the proposed one does not,  
for instance the ability to jump out of scope.  This is necessary  
when using AUTOLOAD in Perl for altering the callstack to not reflect  
that you were just in AUTOLOAD, but were in the overloaded function  
instead.  It's a standard (albeit advanced) Perl idiom.

Very few things are really unnecessary.  Is the functionality  
supported by ifsetor() necessary?  Is the ability to use assignments  
in conditionals necessary?  Is the existence of switch() as a  
language construct really necessary?  All of these can be trivially  
implemented with other language primitives.  PHP is full of syntactic  
sugar that makes common tasks easy, and gives people the ability to  
solve problems in the way they see fit.

The point isn't whether or not you see Perl (or C's) goto as useful  
or not.  The point is that other people do, and neither has caused  
the ruinous demise of either language.

As for my own example, many state machines make extensive use of goto  
to avoid recursive calls.

 <closing>  ",2,train
1508,2_829,0,0,1,1,0,0,0.0,,<29486.2220333473$YMhPLzSFF0Dp0t4B@example.com>,"[Bug 152861] New: Raising a bug through ""Launch Bug Report Wizard""
	does not work 
  http://bugs.kde.org/show_bug.cgi?id=152861         
 <tabular> If you raise a kde bug through Help->Report Bug... and then launch the ""Launch Bug Report Wizard"" you are asked to fill in your credentials. Although the credentials are correct, the following message is displayed in konqueror:You're not logged in. Perhaps you disabled cookies? If cookies are activated and you still cannot log in, try accessing this site without a proxy server. Navigating to bugs.kde.org and then logging in works perfectly.
This problem was confirmed by another kde4 user.",2,val
1509,2_832,0,1,0,0,0,0,0.0,<20070328032312.GA1678@pico>,<7umWwCLfakCXszCl@example.com>,"Re: Slightly OT: Looking for an old domain for spam collection 
  <quotation> yup, and partway through the thread I thought he mentioned an MX as well.",2,test
1510,2_833,0,0,0,1,0,0,0.0,,<MaSVgGk1Y2csA6Mu@example.com>,"GNOME CVS: straw jpakaste 
 <tabular> <log_data> <tabular> make format and encoding arguments to utils.format_date optional, use it in all the places where we were previously calling directly strftime and thus causing character set problems

 <tabular>",2,train
1511,2_834,0,0,0,1,0,0,0.0,<L5ARU7LKvxCsb7Ky@example.com>,<8IjdNa5pMz7LAdcH@example.com>,"Re: Compiler options 
 <quotation> Of course, that's easily solved with ""size_t x = strlen(s)"".....

And believe me, you *want* that. There's a good chance we'll see 64- 
bit executables fairly soon. (On the tools side, where I live, it's  
somewhere between ""imminent"" and ""already happened"". Tells me that  
it's going to hit games in about 5 years)

And this debate proves why asking for compiler options is an exercise  
in futility - we'll never agree. They're tradeoffs - if you'll never  
ever port your code to 64 bit, you turn the warnings off. If there's  
the slightest chance you will, you turn them on. Same for any other  
compiler option. Look at your needs, and make a tradeoff. I don't  
think there's a single option we can't have endless debates on ;)

 <closing>  ",2,test
